Topic 0	Topic 1	Topic 2	Topic 3	Topic 4	Topic 5	Topic 6	Topic 7	Topic 8	Topic 9	Topic 10	Topic 11	Topic 12	Topic 13	Topic 14	Topic 15	Topic 16	Topic 17	Topic 18	Topic 19	Topic 20	Topic 21	Topic 22	Topic 23	Topic 24	Topic 25	Topic 26	Topic 27	Topic 28	Topic 29	Topic 30	Topic 31	Topic 32
6.882908857797135	3.600077192868223	0.4925010208181107	0.712089924360404	2.295645791927562	7.960922244106063	9.091985932427061	3.029109937862289	17.916507396687344	7.816529471447323	17.442834582076912	17.849066516902763	1.7110161541066804	3.6531810155446567	1.9025604303854398	9.70115432042698	17.63021525549043	8.850442515543202	16.86064060708583	9.172368027347593	0.0	17.74121701375193	3.9083153547266143	9.177481329083081	17.450306206517876	0.36092157332030006	17.47391784827566	2.194496625711846	7.2411826118003955	9.734543029922047	16.805543904975952	7.328083793504813	1.824118406253455
24.2695461443802	20.344847246444218	18.126744731106083	18.170924200169583	19.579494188861773	25.326438362249867	26.46843810656123	19.93475915331138	1.0881126480738028	25.190262214114274	0.3089555150905683	0.953414919711018	18.798593433248815	20.58013011049669	19.38465730909665	26.86560165020501	1.0261919005884745	26.133234826209108	0.9090530837195091	26.42910781624848	17.74121701375193	0.0	20.677516302924314	26.53700655833135	0.3807951251061732	17.632329692911803	0.33381499287394095	19.225138961810615	24.61756674966142	26.882223904560927	0.9787719320338821	24.697003586294894	19.35606287374365
6.453592034181425	0.3417246931486835	3.41924929380832	3.2057494685989205	1.6463783819679052	7.3399330670897545	8.260816402543094	0.8842593669787938	20.702684996113646	7.2075104818459765	20.37102070751588	20.65366967173945	2.2317758122602207	0.31207633557536174	2.1062546245541958	9.13098689142119	20.425799621560472	8.222781852119136	19.835927206438686	8.537525255554067	3.9083153547266143	20.677516302924314	0.0	8.365150242241773	20.355818520611884	4.234176887061663	20.43951288965429	1.730603912676367	6.748131053092093	9.183979003336571	19.789691274030922	6.830461303249665	2.216661706102427
2.3019615465933767	8.507592020615826	8.936571365257597	9.009495164175787	8.247242715983113	1.2230072695105347	0.10634603939689474	8.480392954926927	26.829426989236293	1.365351273352976	26.250443626913153	26.749686604866827	8.87063939774793	8.191423955522264	8.14995265214854	0.8729665872024038	26.540023967276575	0.4803054866688337	25.635148642367096	0.41585219435507664	9.177481329083081	26.53700655833135	8.365150242241773	0.0	26.27735021806008	9.170253522957793	26.247141715206315	8.690857593100635	1.944345343397438	0.9374033828968193	25.572686421139263	1.8597659074546282	8.110762826478574
24.005676579564277	20.0239511355088	17.83160771909269	17.872288508192177	19.270984351675057	25.064979090933157	26.207928269684043	19.61804606405808	0.9417149976830871	24.928261437890164	0.164336981915514	0.7996236262351257	18.49016384855874	20.261422449231848	19.081209217082705	26.61452316010504	0.7877242349717742	25.876379195825862	0.74997543120514	26.17373226987744	17.450306206517876	0.3807951251061732	20.355818520611884	26.27735021806008	0.0	17.346305546556778	0.4427909174487633	18.91358256125224	24.354645073066195	26.63181841491162	0.8308482740520332	24.434513225003045	19.053992923637384
6.869679082893999	3.931770223190182	0.8193182885023971	1.061106200904434	2.6060022315565474	7.949483495822905	9.08732379430714	3.359665736507877	17.82855896131402	7.805870978840601	17.335578215297215	17.75867559135479	2.0574406939316097	3.9718489345466965	2.1909459269188525	9.666847839764223	17.541427348108417	8.829392343839094	16.747431313833737	9.148791027112303	0.36092157332030006	17.632329692911803	4.234176887061663	9.170253522957793	17.346305546556778	0.0	17.361168668750718	2.5330081436871277	7.2280298519916535	9.698146251883236	16.691114795450314	7.314017147624202	2.1031727283757897
23.982373125921697	20.105970337299784	17.862902715316107	17.910101779938984	19.32765536794326	25.03772290580967	26.179086609625895	19.691306807640725	1.3417158648277792	24.901883598675067	0.27953004000521087	1.2007212562313951	18.54678025235543	20.338774027821266	19.128019228644927	26.570823452478756	1.221728534630818	25.841747720397784	0.6139676878988314	26.136754169292967	17.47391784827566	0.33381499287394095	20.43951288965429	26.247141715206315	0.4427909174487633	17.361168668750718	0.0	18.97638545932772	24.329786369424355	26.58707755257829	0.6744679420440634	24.40895378885086	19.098160709039053
6.536046307860791	1.410716859190334	1.7136997887395515	1.4847017155310844	0.4438329119710395	7.54694444332263	8.592726898761335	0.8464366095504944	19.303672495574027	7.404418162291776	18.9208448649718	19.24793980636849	0.5016871688329796	1.5041330484047204	0.7106281889862257	9.362293889360046	19.022762086579352	8.458994789659034	18.36814353907547	8.785041616380749	2.194496625711846	19.225138961810615	1.730603912676367	8.690857593100635	18.91358256125224	2.5330081436871277	18.97638545932772	0.0	6.873254984060188	9.407422757995747	18.318731834270853	6.961027565330825	0.8165607936378442
0.35843260762022033	6.846438597282731	7.0126047519898185	7.095552765712487	6.43282799733864	0.7217012177083616	1.8652946582489125	6.748297582211848	24.898922254818057	0.5790975733678249	24.329634633463176	24.820262459492206	7.014391059299984	6.539445398138568	6.294922281389608	2.4988044324931264	24.60967852507736	1.615247001855404	23.71721102959006	1.9407780292783292	7.2411826118003955	24.61756674966142	6.748131053092093	1.944345343397438	24.354645073066195	7.2280298519916535	24.329786369424355	6.873254984060188	0.0	2.540629034104993	23.655441282840254	0.08841529373919438	6.247003537334959
2.8890109996069824	9.309665012879588	9.528429488813734	9.621075366897601	8.965796777347796	1.863911621175603	1.03822023631778	9.249639344355119	27.208223524029986	2.0046804896517854	26.599599295547797	27.124776258831535	9.55483400363446	8.996514825763073	8.835164055240906	0.06506234007092847	26.918447118074766	0.9616113067522426	25.977072032032908	0.6496636184961191	9.734543029922047	26.882223904560927	9.183979003336571	0.9374033828968193	26.63181841491162	9.698146251883236	26.58707755257829	9.407422757995747	2.540629034104993	0.0	25.912862332592486	2.4522796785121477	8.787621599752745
23.30808039874134	19.45549333925244	17.196200643632086	17.245004810785996	18.66790260108455	24.363314773475913	25.504647726908786	19.037383641843142	1.7357926979996556	24.227495459601304	0.7333278756912465	1.597793586243057	17.887100374523044	19.68636669834582	18.46526444245954	25.89656585372697	1.5218975635471321	25.16728489904124	0.08169015923057261	25.46231592758716	16.805543904975952	0.9787719320338821	19.789691274030922	25.572686421139263	0.8308482740520332	16.691114795450314	0.6744679420440634	18.318731834270853	23.655441282840254	25.912862332592486	0.0	23.734588508155188	18.434657813215146
0.44520472911592174	6.930215853279559	7.100336295861624	7.183621078239539	6.520510991328018	0.6367616483101821	1.7817700008878323	6.834118465604446	24.97993255454321	0.49546817949714494	24.4092484016781	24.90110332474916	7.1026880043991865	6.622846935343735	6.383187753555249	2.4104042605641927	24.690662047395623	1.527220498617044	23.796446761597924	1.8526194408209857	7.328083793504813	24.697003586294894	6.830461303249665	1.8597659074546282	24.434513225003045	7.314017147624202	24.40895378885086	6.961027565330825	0.08841529373919438	2.4522796785121477	23.734588508155188	0.0	6.33534401720426
