SOURCEURL,Actor1Code,Actor1Name,Actor1EthnicCode,Actor2Code,Actor2Name,EventCode,EventRootCode,EventBaseCode,GoldsteinScale,AvgTone
https://krdo.com/politics/cnn-us-politics/2022/06/05/sen-chris-murphy-more-confident-than-ever-congress-can-reach-deal-on-gun-laws-but-anxious-about-failure-2/,"['LEG', 'USA']","['CONGRESS', 'UNITED STATES']","[nan, nan]","[nan, 'LEG']","[nan, 'CONGRESS']","[30, 30]","[3, 3]","[30, 30]","[4.0, 4.0]","[-2.69058295964125, -2.69058295964125]"
https://krdo.com/politics/cnn-us-politics/2022/06/10/dc-bar-brings-ethics-charges-against-rudy-giuliani-over-election-fraud-claims/,['USA'],['NEW YORK'],[nan],[nan],[nan],[91],[9],[91],[-2.0],[-7.28118712273642]
https://krebsonsecurity.com/2022/06/adconion-execs-plead-guilty-in-federal-anti-spam-case/,['USA'],['WASHINGTON'],[nan],['USABUS'],['UNITED STATES'],[10],[1],[10],[0.0],[-7.35294117647059]
https://krna.com/peter-criss-sisters-doll/,['AUS'],['AUSTRALIAN'],[nan],['USA'],['NEW YORK CITY'],[42],[4],[42],[1.9],[4.28571428571429]
https://kroc.com/what-happened-to-the-new-lizzie-mcguire/,['USA'],['UNITED STATES'],[nan],['MNCUSA'],['DISNEY'],[10],[1],[10],[0.0],[2.05949656750572]
https://krq.iheart.com/content/2022-05-19-prince-harry-meghan-markle-series-coming-to-netflix-heres-what-we-know/,"['MNCUSA', 'USA']","['NETFLIX', 'NEW YORK CITY']","[nan, nan]","['USA', nan]","['UNITED STATES', nan]","[10, 43]","[1, 4]","[10, 43]","[0.0, 2.8]","[1.72455091441052, -0.85055904092257]"
https://krro.com/2022/05/12/country-music-star-naomi-judd-died-of-self-inflicted-gunshot-wound-family-say/,"['USA', 'USA']","['UNITED STATES', 'TENNESSEE']","[nan, nan]","[nan, nan]","[nan, nan]","[10, 42]","[1, 4]","[10, 42]","[0.0, 1.9]","[-4.51807228915662, -0.821014100967906]"
https://krro.com/2022/05/12/vape-is-the-word-u-s-judge-allows-grease-parody/,"['USAJUD', 'JUD']","['UNITED STATES', 'JUDGE']","[nan, nan]","['USA', 'USA']","['ATLANTA', 'ATLANTA']","[14, 14]","[1, 1]","[14, 14]","[0.0, 0.0]","[0.307285782010423, 0.307285782010423]"
https://kstp.com/kstp-news/local-news/remains-of-minnesota-man-killed-in-ukraine-return-to-u-s/,['UKR'],['UKRAINE'],[nan],['USA'],['MINNESOTA'],[190],[19],[190],[-10.0],[-1.91176470588235]
https://kstp.com/kstp-news/top-news/kick-off-to-summer-travel-season-marked-by-problems-optimism/,['USA'],['MINNESOTA'],[nan],['MED'],['WEBSITE'],[160],[16],[160],[-4.0],[-3.32225913621263]
https://kstp.com/world/police-buffalo-gunman-aimed-to-keep-killing-if-he-got-away/,['USA'],['UNITED STATES'],[nan],['COP'],['POLICE'],[42],[4],[42],[1.9],[-6.15384615384615]
https://ktrh.iheart.com/featured/houston-texas-news/content/2022-05-09-not-everyone-is-happy-about-the-texas-population-boom/,['USA'],['AMERICAN'],[nan],[nan],[nan],[841],[8],[84],[7.0],[-3.03951367781155]
https://ktrh.iheart.com/featured/houston-texas-news/content/2022-05-13-worker-watch-companies-using-tech-to-monitor-employees/,['BUS'],['EMPLOYER'],[nan],['LAB'],['EMPLOYEE'],[90],[9],[90],[-2.0],[-2.2508038585209]
https://ktvz.com/health/cnn-health/2022/05/12/vaccines-fast-facts/,"['USA', 'MED', 'MED', 'MED']","['NEW YORK', 'MEDIA', 'MEDIA', 'MEDIA']","[nan, nan, nan, nan]","['EDU', nan, nan, nan]","['SCHOOL', nan, nan, nan]","[20, 36, 36, 90]","[2, 3, 3, 9]","[20, 36, 36, 90]","[3.0, 4.0, 4.0, -2.0]","[-1.61200951130009, -2.69771846296957, -2.69771846296957, -1.77364548060806]"
https://ktvz.com/health/cnn-health/2022/05/16/2001-anthrax-attacks-fast-facts-2/,"['LEG', 'USALEG']","['SENATOR', 'UNITED STATES']","[nan, nan]","['USA', nan]","['UNITED STATES', nan]","[40, 40]","[4, 4]","[40, 40]","[1.0, 1.0]","[-3.68200836820083, -3.68200836820083]"
https://ktvz.com/health/cnn-health/2022/05/20/cdc-monitors-6-people-in-us-for-possible-rare-monkeypox-says-public-should-not-be-concerned/,['USA'],['NEW YORK CITY'],[nan],['GOVHLH'],['HEALTH OFFICIAL'],[84],[8],[84],[7.0],[-3.28102710413695]
https://ktvz.com/lifestyle/technology/cnn-social-media-technology/2022/05/17/elon-musks-bumpy-road-to-possibly-owning-twitter-a-timeline/,"['USA', nan, 'BUS']","['UNITED STATES', nan, 'COMPANY']","[nan, nan, nan]","[nan, 'USA', 'USA']","[nan, 'UNITED STATES', 'UNITED STATES']","[61, 61, 100]","[6, 6, 10]","[61, 61, 100]","[6.4, 6.4, -5.0]","[0.99063000622877, -0.63525674960297, -0.63525674960297]"
https://ktvz.com/money/cnn-business-consumer/2022/05/17/allianz-division-agrees-to-pay-6-billion-for-defrauding-teachers-religious-groups-and-foundations/,"['USA', 'CVL', 'CVL', 'CVL', 'GOV']","['UNITED STATES', 'SETTLEMENT', 'ENGINEER', 'SETTLEMENT', 'GOVERNMENT']","[nan, nan, nan, nan, nan]","[nan, nan, 'REL', 'USA', 'JUD']","[nan, nan, 'CLERGY', 'UNITED STATES', 'LAWYER']","[15, 15, 71, 71, 10]","[1, 1, 7, 7, 1]","[15, 15, 71, 71, 10]","[0.0, 0.0, 7.4, 7.4, 0.0]","[-9.27476208132871, -7.11157866149248, -7.2790294627383, -7.2790294627383, -7.2790294627383]"
https://ktvz.com/money/cnn-business-consumer/2022/05/17/new-york-mayor-eric-adams-wants-jamie-dimon-to-ride-the-subway-to-work/,"['BUS', 'BUS', 'USA', 'MNCUSA', 'USA']","['EMPLOYER', 'EMPLOYER', 'UNITED STATES', 'GOLDMAN SACHS', 'UNITED STATES']","[nan, nan, nan, nan, nan]","['LAB', 'LAB', 'LAB', 'LAB', 'LAB']","['WORKER', 'WORKER', 'EMPLOYEE', 'EMPLOYEE', 'WORKER']","[51, 13, 20, 20, 80]","[5, 1, 2, 2, 8]","[51, 13, 20, 20, 80]","[3.4, 0.4, 3.0, 3.0, 5.0]","[-0.56818181818182, -0.56818181818182, -0.56818181818182, -0.56818181818182, -0.56818181818182]"
https://ktvz.com/news/national-world/cnn-europe-mideast-africa/2022/05/23/russian-diplomat-resigns-in-protest-against-moscows-aggressive-war/,['RUS'],['RUSSIAN'],[nan],['CHE'],['SWITZERLAND'],[11],[1],[11],[-0.1],[-5.76923076923077]
https://ktvz.com/news/national-world/cnn-national/2022/05/13/accused-nyc-subway-shooter-pleads-not-guilty-to-terrorism-gun-charges/,"['JUD', 'JUD', 'JUD', 'EDU', 'USA', 'EDU', nan, nan, nan, nan]","['PROSECUTOR', 'PROSECUTOR', 'PROSECUTOR', 'SCHOOL', 'UNITED STATES', 'SCHOOL', nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, 'USA', 'USA', 'USA', 'EDU', nan, 'USA', 'USA', 'USA', 'EDU']","[nan, 'UNITED STATES', 'UNITED STATES', 'UNITED STATES', 'SCHOOL', nan, 'UNITED STATES', 'UNITED STATES', 'UNITED STATES', 'SCHOOL']","[193, 90, 193, 42, 43, 42, 15, 20, 112, 43]","[19, 9, 19, 4, 4, 4, 1, 2, 11, 4]","[193, 90, 193, 42, 43, 42, 15, 20, 112, 43]","[-10.0, -2.0, -10.0, 1.9, 2.8, 1.9, 0.0, 3.0, -2.0, 2.8]","[-11.7647058823529, -11.7647058823529, -11.7647058823529, -6.19920972191156, -6.19920972191156, -4.29747253511332, -5.45615443580609, -1.70764549571195, -3.85972431956867, -9.28308823529409]"
https://ktvz.com/news/national-world/cnn-national/2022/05/15/buffalo-residents-gather-to-mourn-as-authorities-uncover-more-about-the-racially-motivated-attack-in-a-predominantly-black-area-that-left-10-dead/,"['USACOP', nan, 'EDU', 'EDU']","['NEW YORK STATE', nan, 'SCHOOL', 'STUDENT']","[nan, nan, nan, nan]","['EDU', 'USA', nan, 'COP']","['SCHOOL', 'BUFFALO', nan, 'POLICE']","[190, 874, 190, 130]","[19, 8, 19, 13]","[190, 87, 190, 130]","[-10.0, 10.0, -10.0, -4.4]","[-7.85156024148851, -8.01401983736336, -7.85156024148851, -7.85156024148851]"
https://ktvz.com/news/national-world/cnn-national/2022/06/07/new-york-leaders-worry-that-a-supreme-court-ruling-overturning-states-gun-restrictions-would-cause-a-jump-in-gun-crime-2/,"['JUD', 'USA', 'COP']","['PROSECUTOR', 'UNITED STATES', 'POLICE']","[nan, nan, nan]","[nan, 'COP', nan]","[nan, 'POLICE', nan]","[12, 12, 12]","[1, 1, 1]","[12, 12, 12]","[-0.4, -0.4, -0.4]","[-3.39775898273347, -3.40286718544944, -3.39775898273347]"
https://ktvz.com/news/national-world/cnn-national/2022/06/10/grand-rapids-officer-was-justified-in-fatally-shooting-patrick-lyoya-his-lawyer-says-at-arraignment/,['USA'],['GRAND RAPIDS'],[nan],['JUD'],['LAWYER'],[193],[19],[193],[-10.0],[-6.13718411552346]
https://ktvz.com/politics/cnn-us-politics/2022/05/19/democrats-intensify-efforts-to-stop-implementation-of-draft-new-york-congressional-map-that-pits-incumbents-against-each-other/,"['USA', 'USA']","['UNITED STATES', 'UNITED STATES']","[nan, nan]","[nan, nan]","[nan, nan]","[11, 831]","[1, 8]","[11, 83]","[-0.1, 5.0]","[-6.62066533081054, -3.34320470937783]"
https://ktvz.com/politics/cnn-us-politics/2022/05/20/trump-has-paid-his-110k-fine-for-contempt-of-court/,['USA'],['NEW YORK'],[nan],['USAELI'],['UNITED STATES'],[173],[17],[173],[-5.0],[-3.28638497652582]
https://ktvz.com/politics/cnn-us-politics/2022/05/25/bidens-pick-to-lead-atf-in-spotlight-at-senate-hearing-after-texas-elementary-school-shooting-2/,[nan],[nan],[nan],['USA'],['UNITED STATES'],[13],[1],[13],[0.4],[-4.76823515652412]
https://ktvz.com/politics/cnn-us-politics/2022/06/03/buffalo-area-gop-congressman-declines-to-run-again-after-calling-for-assault-weapons-ban/,['USA'],['UNITED STATES'],[nan],[nan],[nan],[14],[1],[14],[0.0],[-2.54937986646512]
https://ktvz.com/politics/cnn-us-politics/2022/06/03/doj-declines-to-charge-meadows-and-scavino-with-contempt-of-congress/,['USA'],['UNITED STATES'],[nan],['JUD'],['ATTORNEY'],[13],[1],[13],[0.4],[-4.89166997061275]
https://kuow.org/stories/after-the-leaked-roe-opinion-justice-thomas-says-the-supreme-court-can-t-be-bullied,['USA'],['UNITED STATES'],[nan],[nan],[nan],[1014],[10],[101],[-5.0],[-1.80505415162455]
https://kuow.org/stories/amazon-defeats-shareholder-proposals-advocates-claim-victory-anyway,['JUD'],['ADVOCATE'],[nan],[nan],[nan],[13],[1],[13],[0.4],[1.36239782016349]
https://kuow.org/stories/bill-gates-tests-positive-for-covid-19-says-he-s-experiencing-mild-symptoms,"['NGOUSA', 'USA', 'MNCUSA', 'NGOUSA', 'USA']","['GATES FOUNDATION', 'UNITED STATES', 'MICROSOFT', 'GATES FOUNDATION', 'UNITED STATES']","[nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan]","[36, 26, 17, 26, 17]","[3, 2, 1, 2, 1]","[36, 26, 17, 26, 17]","[4.0, 4.0, 0.0, 4.0, 0.0]","[-0.503109226062275, -0.963855406490152, -0.503109226062275, -0.503109226062275, -0.325132833877765]"
https://kuow.org/stories/has-seattle-learned-to-care-sustainably-two-years-after-george-floyd-s-murder,['GOV'],['KING'],[nan],['USA'],['BUFFALO'],[15],[1],[15],[0.0],[-1.58073014678209]
https://kvia.com/cnn-business-consumer-3/2022/05/26/first-on-cnn-goldman-sachs-ceo-speaks-out-on-gun-violence/,"['BUS', 'MNCUSALAB', 'BUS', 'MNCUSA']","['BUSINESS LEADER', 'GOLDMAN SACHS', 'BUSINESS LEADER', 'GOLDMAN SACHS']","[nan, nan, nan, nan]","['MNCUSALAB', 'BUS', 'MNCUSALAB', 'PTY']","['GOLDMAN SACHS', 'BUSINESS LEADER', 'GOLDMAN SACHS', 'POLITICIAN']","[193, 40, 40, 20]","[19, 4, 4, 2]","[193, 40, 40, 20]","[-10.0, 1.0, 1.0, 3.0]","[-2.52100840336135, -2.52100840336135, -2.52100840336135, -2.52100840336135]"
https://kvia.com/health/cnn-health/2022/05/30/its-time-for-the-return-of-date-night-here-are-tips-to-help-make-them-memorable/,"[nan, 'JUD']","[nan, 'COUNSELOR']","[nan, nan]","['JUD', nan]","['COUNSELOR', nan]","[36, 36]","[3, 3]","[36, 36]","[4.0, 4.0]","[1.95936139332366, 1.97470636752493]"
https://kvia.com/news/2022/05/21/northeast-heat-wave-to-break-dozens-of-records-this-weekend/,"['USA', nan]","['NEW YORK', nan]","[nan, nan]","[nan, 'USA']","[nan, 'BOSTON']","[192, 52]","[19, 5]","[192, 52]","[-9.5, 3.5]","[-1.57585249034486, -2.00893107378413]"
https://kvia.com/news/2022/05/25/trump-reacted-with-approval-to-hang-mike-pence-chants-from-rioters-on-january-6/,"['MED', 'MED', 'MED', 'MED']","['SPOKESMAN', 'SPOKESMAN', 'SPOKESMAN', 'SPOKESMAN']","[nan, nan, nan, nan]","['USA', 'USA', nan, nan]","['UNITED STATES', 'UNITED STATES', nan, nan]","[11, 90, 11, 90]","[1, 9, 1, 9]","[11, 90, 11, 90]","[-0.1, -2.0, -0.1, -2.0]","[-2.90881786879199, -2.90881786879199, -2.51072971961455, -2.90881786879199]"
https://kvia.com/news/2022/05/26/ellen-degeneres-says-goodbye-to-show-that-forever-changed-my-life-2/,[nan],[nan],[nan],['USA'],['UNITED STATES'],[17],[1],[17],[0.0],[-0.75738718433569]
https://kvia.com/news/2022/05/31/exclusive-supreme-court-leak-investigation-heats-up-as-clerks-are-asked-for-phone-records-in-unprecedented-move/,"['EDU', 'JUD', 'LAB', 'LEG']","['PROFESSOR', 'SUPREME COURT', 'EMPLOYEE', 'CHAMBER']","[nan, nan, nan, nan]","['JUD', nan, nan, nan]","['SUPREME COURT', nan, nan, nan]","[130, 124, 40, 70]","[13, 12, 4, 7]","[130, 124, 40, 70]","[-4.4, -4.0, 1.0, 7.0]","[-2.22756922069419, -2.22484462496732, -1.77963329162403, -2.21578926568842]"
https://kvia.com/news/us-world/cnn-national/2022/05/15/a-hero-security-guard-a-former-fire-officials-mother-and-a-teacher-were-among-the-10-people-killed-at-a-buffalo-grocery-store/,['USA'],['NEW YORK'],[nan],[nan],[nan],[71],[7],[71],[7.4],[-2.52688724798911]
https://kvia.com/news/us-world/cnn-national/2022/06/10/grand-rapids-officer-was-justified-in-fatally-shooting-patrick-lyoya-his-lawyer-says-at-arraignment/,"['USA', 'USA']","['UNITED STATES', 'GRAND RAPIDS']","[nan, nan]","[nan, 'JUD']","[nan, 'LAWYER']","[70, 193]","[7, 19]","[70, 193]","[7.0, -10.0]","[-2.7763751839549, -6.13718411552346]"
https://kvia.com/news/us-world/cnn-other/2022/05/10/former-honduran-president-pleads-not-guilty-to-federal-drug-trafficking-and-firearm-charges/,"['HND', 'USA', 'HNDELI', 'USAJUD', 'USAGOV', 'USAGOV', 'USAGOV', 'USAGOV']","['HONDURAN', 'ORLANDO', 'HONDURAN', 'THE US', 'THE US', 'THE US', 'THE US', 'THE US']","[nan, nan, nan, nan, nan, nan, nan, nan]","['HNDGOV', 'HND', nan, 'USA', 'HND', 'USA', 'USA', 'USA']","['HONDURAS', 'HONDURAS', nan, 'ORLANDO', 'HONDURAS', 'ORLANDO', 'ORLANDO', 'ORLANDO']","[16, 174, 16, 173, 173, 173, 173, 174]","[1, 17, 1, 17, 17, 17, 17, 17]","[16, 174, 16, 173, 173, 173, 173, 174]","[-2.0, -5.0, -2.0, -5.0, -5.0, -5.0, -5.0, -5.0]","[-9.02612826603329, -9.02612826603329, -9.02612826603329, -7.31421729506204, -9.02612826603329, -9.02612826603329, -4.92146553325001, -9.02612826603329]"
https://kvia.com/news/us-world/cnn-world/2022/05/17/zacarias-moussaoui-fast-facts-2/,"['USAJUD', 'USAJUD']","['THE US', 'THE US']","[nan, nan]","[nan, nan]","[nan, nan]","[51, 173]","[5, 17]","[51, 173]","[3.4, -5.0]","[-7.66467239776951, -7.18475452322909]"
https://kvia.com/news/us-world/cnn-world/2022/06/11/paul-mccartney-fast-facts-2/,"['GBR', nan, 'BUS', 'GBR', 'GBR', 'USA']","['LIVERPOOL', nan, 'PRODUCER', 'BRITISH', 'BRITISH', 'UNITED STATES']","[nan, nan, nan, nan, nan, nan]","[nan, 'GBR', 'USA', nan, 'GBRJUD', 'GBR']","[nan, 'LIVERPOOL', 'UNITED STATES', nan, 'UNITED KINGDOM', 'LIVERPOOL']","[40, 40, 51, 71, 10, 36]","[4, 4, 5, 7, 1, 3]","[40, 40, 51, 71, 10, 36]","[1.0, 1.0, 3.4, 7.4, 0.0, 4.0]","[4.52961672473868, 4.52961672473868, 4.52961672473868, 4.52961672473868, 4.52961672473868, 4.52961672473868]"
https://kvia.com/news/us-world/stacker-news/2022/05/15/how-child-vaccination-rates-for-covid-19-compare-across-every-state/,['USA'],['WASHINGTON'],[nan],[nan],[nan],[20],[2],[20],[3.0],[-1.92023633677991]
https://kvia.com/top-stories/2022/06/09/waiting-for-keys-unable-to-break-down-doors-uvalde-schools-police-chief-defends-delay-in-confronting-gunman/,['COP'],['BORDER PATROL'],[nan],[nan],[nan],[11],[1],[11],[-0.1],[-3.98006291853492]
https://kvia.com/your-voice-your-vote/politics/cnn-us-politics/2022/05/17/biden-gives-emotional-speech-after-buffalo-shooting-white-supremacy-is-a-poison/,"['GOV', 'COP', 'GOV', 'GOV', 'GOV', 'USAGOV', 'USA', 'USAGOV']","['PRESIDENT', 'DEPUTY', 'PRESIDENT', 'PRESIDENT', 'PRESIDENT', 'JOE BIDEN', 'UNITED STATES', 'JOE BIDEN']","[nan, nan, nan, nan, nan, nan, nan, nan]","[nan, 'GOVMIL', nan, 'USA', 'USA', 'USA', 'GOVMIL', 'USA']","[nan, 'NATIONAL SECURITY COUNCIL', nan, 'BUFFALO', 'BUFFALO', 'BUFFALO', 'NATIONAL SECURITY COUNCIL', 'NEW YORK']","[193, 20, 10, 10, 193, 193, 20, 111]","[19, 2, 1, 1, 19, 19, 2, 11]","[193, 20, 10, 10, 193, 193, 20, 111]","[-10.0, 3.0, 0.0, 0.0, -10.0, -10.0, 3.0, -2.0]","[-6.15157444422729, -7.97024442082886, -7.80915944462825, -7.80280713022745, -7.28861681697405, -7.1479099652498, -7.97024442082886, -6.37365711358745]"
https://kvia.com/your-voice-your-vote/politics/cnn-us-politics/2022/05/31/georgia-attorney-general-subpoenaed-in-trump-investigation/,"['JUD', 'USAMED', 'USA']","['SUPREME COURT', 'THE ASSOCIATED PRESS', 'UNITED STATES']","[nan, nan, nan]","[nan, nan, 'USAMED']","[nan, nan, 'THE ASSOCIATED PRESS']","[115, 20, 20]","[11, 2, 2]","[115, 20, 20]","[-2.0, 3.0, 3.0]","[-3.77358490566038, -3.77358490566038, -3.77358490566038]"
https://kxel.com/2022/05/12/elizabeth-olsen-airs-early-frustrations-with-starring-in-the-mcu-defends-it-against-critics/,['USA'],['UNITED STATES'],[nan],[nan],[nan],[111],[11],[111],[-2.0],[0.272293727786013]
https://kxel.com/2022/05/15/at-least-10-dead-in-mass-shooting-at-buffalo-new-york-supermarket-in-alleged-hate-crime/,"['USA', 'USA', nan, 'GOV', 'USA', 'USACOP', 'USACOP']","['UNITED STATES', 'UNITED STATES', nan, 'AUTHORITIES', 'BUFFALO', 'NEW YORK STATE', 'NEW YORK STATE']","[nan, nan, nan, nan, nan, nan, nan]","['COP', 'COP', 'USA', 'USA', 'GOV', nan, nan]","['POLICE', 'POLICE', 'UNITED STATES', 'BUFFALO', 'AUTHORITIES', nan, nan]","[60, 90, 90, 42, 43, 60, 90]","[6, 9, 9, 4, 4, 6, 9]","[60, 90, 90, 42, 43, 60, 90]","[6.0, -2.0, -2.0, 1.9, 2.8, 6.0, -2.0]","[-9.502901742878, -9.502901742878, -9.502901742878, -9.502901742878, -9.502901742878, -9.502901742878, -9.502901742878]"
https://kxel.com/2022/05/17/regular-shoppers-a-retired-police-officer-remembering-the-victims-of-the-buffalo-shooting/,"['USA', 'USAELI', 'ELI', 'GOV', 'LAB', 'LAB', 'UAF', 'CRM', 'CRM']","['BUFFALO', 'UNITED STATES', 'FIRST LADY', 'PRESIDENT', 'EMPLOYEE', 'EMPLOYEE', 'GUNMAN', 'ASSAILANT', 'ASSAILANT']","[nan, nan, nan, nan, nan, nan, nan, nan, nan]","['USACOP', 'GOV', 'GOV', 'ELI', 'UAF', 'USA', nan, 'USA', 'USACOP']","['BUFFALO', 'PRESIDENT', 'PRESIDENT', 'FIRST LADY', 'GUNMAN', 'UNITED STATES', nan, 'UNITED STATES', 'UNITED STATES']","[190, 10, 10, 10, 10, 10, 190, 10, 10]","[19, 1, 1, 1, 1, 1, 19, 1, 1]","[190, 10, 10, 10, 10, 10, 190, 10, 10]","[-10.0, 0.0, 0.0, 0.0, 0.0, 0.0, -10.0, 0.0, 0.0]","[-0.22840009227584, -0.22840009227584, -0.22840009227584, -0.22840009227584, -0.22840009227584, -0.22840009227584, -0.22840009227584, -0.22840009227584, -0.22840009227584]"
https://kxel.com/2022/05/23/despite-recent-shootings-new-york-city-transit-crime-rate-holds-steady/,"['COP', 'COP']","['POLICE OFFICER', 'POLICE FORCE']","[nan, nan]","['LAB', 'MED']","['WORKER', 'NEWSPAPER']","[153, 190]","[15, 19]","[153, 190]","[-7.2, -10.0]","[-5.35668925934343, -5.35668925934343]"
https://kxel.com/2022/06/02/suspect-in-buffalo-mass-shooting-set-to-be-arraigned-on-25-counts-in-terrorism-case/,['GOV'],['AUTHORITIES'],[nan],['UAF'],['GUNMAN'],[190],[19],[190],[-10.0],[-12.513322414246]
https://kxel.com/2022/06/03/american-masters-joe-papp-in-five-acts-honors-nycs-champion-of-the-arts/,"[nan, 'GOV', 'USA', 'USA']","[nan, 'KING', 'AMERICAN', 'AMERICAN']","[nan, nan, nan, nan]","['VNM', nan, 'BUS', nan]","['VIETNAM', nan, 'PRODUCER', nan]","[190, 186, 90, 51]","[19, 18, 9, 5]","[190, 186, 90, 51]","[-10.0, -10.0, -2.0, 3.4]","[1.31004678738526, 1.66903651324962, 1.66903651324962, 1.66903651324962]"
https://kxel.com/2022/06/03/arnold-schwarzenegger-to-visit-auschwitz-in-fight-to-terminate-hate/,"['USA', 'USA', 'USA']","['UNITED STATES', 'AMERICAN', 'NEW YORK']","[nan, nan, nan]","['MIL', 'MIL', 'JEW']","['MILITARY', 'MILITARY', 'JEWISH']","[72, 72, 36]","[7, 7, 3]","[72, 72, 36]","[8.3, 8.3, 4.0]","[-6.90978886756238, -6.90978886756238, -6.90978886756238]"
https://kxel.com/2022/06/08/new-york-city-students-protest-gun-violence-through-public-art/,['USA'],['UNITED STATES'],[nan],['EDU'],['STUDENT'],[43],[4],[43],[2.8],[-0.757020757020757]
https://kxel.com/2022/06/08/north-carolina-bill-to-examine-ban-on-gun-stores-near-schools/,['USA'],['NORTH CAROLINA'],[nan],['EDU'],['SCHOOL'],[172],[17],[172],[-5.0],[0.5008347245409]
https://kyma.com/news/2022/06/02/gunman-who-killed-4-at-oklahoma-medical-building-had-been-a-patient-of-a-victim-police-chief-says/,['USA'],['UNITED STATES'],[nan],['EDU'],['SCHOOL'],[190],[19],[190],[-10.0],[-5.37727666955767]
https://kyma.com/news/national-world/2022/05/16/buffalo-shooting-suspect-had-plans-to-shoot-more-people-after-deadly-rampage-at-store-authorities-say/,['USA'],['UNITED STATES'],[nan],[nan],[nan],[193],[19],[193],[-10.0],[-7.23945902943516]
https://la.eater.com/2022/6/2/23152404/beverly-hills-cheese-store-new-owner-dominick-dibartolomeo-norbert-wabnig,['USA'],['UNITED STATES'],[nan],[nan],[nan],[43],[4],[43],[2.8],[3.52941176470588]
https://labusinessjournal.com/branded-content/asian-business-leaders-2022-seeking-an-end-to-racially-motivated-violence/,['USA'],['NEW YORK'],[nan],['CVL'],['NEIGHBORHOOD'],[193],[19],[193],[-10.0],[-5.58504290833359]
https://labusinessjournal.com/featured/minority-math/,"[nan, 'GOV', 'USA']","[nan, 'PRESIDENT', 'UNITED STATES']","[nan, nan, nan]","['BUS', 'BUS', 'BUS']","['BUSINESS', 'BUSINESS', 'BUSINESS']","[46, 51, 51]","[4, 5, 5]","[46, 51, 51]","[7.0, 3.4, 3.4]","[1.00418410041841, 1.00418410041841, 0.447330399259883]"
https://labusinessjournal.com/medical-health-2/orthodontist-matching-platform-two-front-raises-3-5m-in-seed-financing/,['USA'],['UNITED STATES'],[nan],[nan],[nan],[23],[2],[23],[3.4],[-1.08459869848156]
https://lacrossetribune.com/news/national/police-tulsa-gunman-targeted-surgeon-he-blamed-for-pain/article_1d3422d9-bef9-5303-98b1-0dc8fdf4fd15.html,[nan],[nan],[nan],['HLH'],['PHYSICIAN'],[190],[19],[190],[-10.0],[-5.71449792038027]
https://lacrossetribune.com/opinion/columnists/jim-szymalak-key-survey-to-evaluate-free-speech-on-uw-campuses/article_b056f529-8e40-5eb2-a89e-c5062341af89.html,"[nan, 'USA', 'USAJUD', 'EDU']","[nan, 'NEW YORK', 'UNITED STATES', 'STUDENT']","[nan, nan, nan, nan]","['EDU', 'USAJUD', 'USA', nan]","['STUDENT', 'UNITED STATES', 'NEW YORK', nan]","[42, 40, 51, 43]","[4, 4, 5, 4]","[42, 40, 51, 43]","[1.9, 1.0, 3.4, 2.8]","[-3.34507042253521, -3.34507042253521, -3.34507042253521, -3.34507042253521]"
https://lailluminator.com/2022/05/10/a-man-the-fbi-thought-was-dead-recalls-details-of-1960-louisiana-murders/,"['USA', 'USA', 'USA', 'EDU', 'USA', 'USA']","['UNITED STATES', 'UNITED STATES', 'UNITED STATES', 'SCHOOL', 'UNITED STATES', 'UNITED STATES']","[nan, nan, nan, nan, nan, nan]","['EDU', nan, nan, 'USA', nan, nan]","['SCHOOL', nan, nan, 'UNITED STATES', nan, nan]","[42, 50, 110, 43, 12, 42]","[4, 5, 11, 4, 1, 4]","[42, 50, 110, 43, 12, 42]","[1.9, 3.5, -2.0, 2.8, -0.4, 1.9]","[-3.82424735557363, -3.82424735557363, -3.82424735557363, -3.82424735557363, -3.82424735557363, -3.82424735557363]"
https://lailluminator.com/2022/05/24/who-is-sgt-william-henry-johnson-the-recommended-new-namesake-for-fort-polk/,"['USA', 'USA']","['UNITED STATES', 'NORTH CAROLINA']","[nan, nan]","['FRA', 'FRA']","['FRANCE', 'FRANCE']","[190, 190]","[19, 19]","[190, 190]","[-10.0, -10.0]","[-1.64383561643836, -1.64383561643836]"
https://lancasteronline.com/features/entertainment/11-events-to-celebrate-lgbtq-pride-in-lancaster-county-plus-a-new-pride-themed-raspberry/article_dc091fae-e1b8-11ec-9edf-871d7484d7c1.html,"['CHR', 'COP', nan, 'USA', 'CVL', 'CHR']","['CHRISTIAN', 'POLICE', nan, 'UNITED STATES', 'VILLAGE', 'CHRISTIAN']","[nan, nan, nan, nan, nan, nan]","[nan, 'USA', 'CHR', nan, 'CHR', 'CVL']","[nan, 'NEW YORK CITY', 'CHRISTIAN', nan, 'CHRISTIAN', 'VILLAGE']","[36, 172, 36, 33, 36, 36]","[3, 17, 3, 3, 3, 3]","[36, 172, 36, 33, 36, 36]","[4.0, -5.0, 4.0, 5.2, 4.0, 4.0]","[7.72357723577236, 7.72357723577236, 7.72357723577236, 7.72357723577236, 7.72357723577236, 7.72357723577236]"
