day,EventBaseCode_counts,count
0,105,1
0,92,1
0,23,1
0,45,2
0,61,1
0,180,1
0,73,3
0,15,1
0,70,1
0,124,1
0,26,1
0,101,2
1,41,2
1,193,59
1,14,5
1,13,16
1,36,15
1,10,39
1,80,6
1,90,13
1,12,7
1,172,4
1,170,8
1,51,15
1,23,1
1,190,36
1,32,2
1,129,2
1,160,5
1,120,3
1,83,1
1,40,18
1,17,8
1,20,23
1,34,1
1,18,13
1,60,11
1,43,13
1,42,18
1,112,11
1,70,6
1,100,6
1,46,7
1,114,1
1,182,11
1,173,12
1,64,3
1,11,2
1,145,1
1,92,7
1,71,2
1,111,9
1,21,1
1,192,3
1,35,2
1,31,4
1,84,3
1,30,7
1,134,1
1,141,1
1,144,1
1,22,1
1,180,2
1,130,4
1,143,1
1,124,1
1,113,1
1,33,3
1,181,1
1,15,3
1,115,1
2,46,4
2,10,25
2,20,15
2,92,2
2,60,3
2,193,40
2,55,1
2,130,3
2,120,1
2,51,11
2,173,12
2,70,3
2,18,4
2,190,14
2,110,3
2,112,3
2,170,2
2,12,4
2,13,4
2,111,2
2,44,2
2,160,1
2,17,5
2,40,9
2,90,7
2,71,2
2,172,3
2,84,6
2,36,6
2,43,11
2,34,2
2,42,9
2,30,2
2,100,5
2,87,1
2,35,2
2,128,1
2,73,1
2,181,1
2,31,2
2,83,1
2,14,1
2,21,1
2,194,2
2,80,1
3,193,29
3,50,11
3,115,4
3,70,3
3,57,2
3,10,23
3,17,5
3,46,12
3,20,12
3,36,22
3,42,32
3,51,22
3,100,4
3,190,19
3,172,7
3,18,3
3,90,4
3,43,17
3,80,7
3,73,2
3,35,1
3,130,2
3,141,1
3,22,3
3,13,9
3,112,9
3,21,2
3,40,5
3,14,4
3,139,2
3,120,4
3,182,2
3,114,2
3,111,3
3,15,3
3,110,4
3,131,2
3,16,1
3,173,11
3,11,2
3,84,3
3,180,2
3,60,3
3,24,2
3,30,2
3,33,2
3,56,1
3,160,3
3,170,1
3,12,1
3,83,2
3,138,1
3,31,3
3,171,2
3,81,3
3,72,1
3,202,1
3,192,2
3,87,1
4,43,17
4,10,22
4,42,14
4,40,26
4,20,24
4,193,24
4,50,3
4,23,1
4,84,5
4,125,2
4,30,6
4,70,3
4,173,7
4,36,15
4,83,1
4,17,3
4,192,4
4,25,1
4,111,6
4,60,1
4,110,6
4,190,13
4,51,11
4,180,9
4,145,1
4,57,4
4,90,9
4,31,4
4,154,1
4,172,3
4,112,2
4,129,2
4,46,4
4,61,1
4,144,3
4,13,8
4,162,2
4,115,2
4,120,6
4,160,3
4,71,4
4,127,1
4,14,3
4,55,1
4,15,3
4,181,1
4,141,3
4,100,1
4,80,1
4,11,3
4,130,2
4,35,2
4,62,1
4,16,1
4,44,1
4,87,2
4,12,1
4,72,1
5,90,8
5,190,12
5,20,18
5,100,5
5,42,12
5,43,12
5,173,12
5,130,1
5,13,3
5,10,10
5,81,1
5,40,27
5,72,2
5,12,4
5,84,4
5,172,9
5,141,4
5,193,13
5,23,1
5,110,7
5,73,3
5,51,22
5,114,1
5,171,1
5,46,2
5,31,2
5,71,2
5,111,3
5,120,10
5,192,1
5,17,3
5,83,2
5,30,3
5,112,7
5,14,4
5,195,1
5,60,4
5,50,5
5,36,2
5,131,1
5,182,2
5,180,6
5,16,1
5,11,1
5,124,1
5,87,3
5,22,1
5,25,1
5,57,2
6,193,13
6,73,3
6,35,1
6,80,2
6,42,26
6,17,3
6,90,3
6,43,18
6,110,5
6,30,5
6,190,11
6,87,2
6,120,3
6,20,13
6,60,5
6,181,1
6,192,1
6,100,4
6,141,1
6,180,2
6,71,7
6,23,1
6,10,9
6,57,2
6,129,1
6,84,1
6,51,18
6,13,3
6,112,7
6,173,1
6,111,2
6,70,1
6,130,3
6,61,1
6,15,2
6,72,1
6,83,1
6,46,4
6,160,1
6,171,1
6,12,5
6,55,2
6,125,2
6,25,1
6,102,1
6,31,2
6,36,5
6,50,2
6,172,2
6,16,1
6,11,1
6,124,1
6,62,2
7,20,18
7,51,18
7,193,14
7,112,4
7,13,6
7,10,15
7,42,10
7,120,5
7,30,7
7,143,1
7,110,5
7,36,15
7,173,10
7,40,3
7,115,1
7,43,8
7,46,4
7,35,4
7,60,3
7,80,3
7,15,2
7,172,4
7,26,1
7,91,1
7,57,4
7,84,1
7,100,6
7,171,1
7,190,6
7,114,4
7,74,1
7,111,3
7,90,1
7,182,3
7,61,5
7,125,2
7,16,1
7,70,2
7,24,2
7,130,1
7,73,3
7,129,1
7,11,1
7,71,2
7,131,2
8,43,20
8,174,4
8,42,16
8,110,5
8,112,2
8,12,2
8,20,10
8,111,2
8,173,4
8,30,5
8,40,1
8,193,7
8,190,2
8,51,5
8,17,1
8,180,8
8,80,3
8,60,2
8,130,1
8,10,3
8,192,1
8,46,2
8,24,4
8,70,6
8,71,1
8,13,1
8,120,2
8,84,1
8,100,3
8,14,1
8,36,2
8,164,1
8,87,1
9,30,1
9,36,3
9,43,9
9,42,11
9,70,1
9,60,1
9,40,7
9,120,3
9,10,4
9,12,4
9,20,10
9,100,1
9,13,2
9,180,1
9,193,4
9,51,6
9,160,1
9,190,2
9,54,1
9,14,2
9,11,3
9,110,4
9,82,1
9,111,3
9,112,7
9,173,2
9,130,3
9,138,1
9,84,1
9,15,2
10,84,4
10,112,3
10,13,3
10,60,2
10,14,2
10,110,8
10,42,11
10,19,1
10,46,7
10,120,4
10,10,10
10,111,2
10,71,2
10,12,5
10,190,12
10,83,5
10,133,1
10,17,2
10,43,9
10,20,9
10,40,8
10,87,1
10,30,3
10,128,1
10,80,2
10,193,1
10,100,1
10,181,2
10,61,1
10,36,11
10,192,2
10,114,1
10,51,9
10,31,2
10,25,1
10,33,1
10,173,4
10,186,1
10,50,1
10,63,2
10,130,1
10,115,1
11,190,9
11,193,6
11,12,5
11,10,15
11,33,1
11,51,21
11,20,18
11,173,8
11,80,4
11,41,1
11,40,15
11,13,5
11,90,4
11,14,3
11,42,14
11,36,6
11,43,11
11,100,2
11,104,1
11,31,3
11,71,5
11,84,2
11,192,2
11,180,5
11,112,1
11,171,1
11,30,1
11,182,2
11,70,2
11,24,2
11,110,2
11,73,2
11,15,4
11,130,1
11,50,1
11,83,2
11,128,1
11,120,1
11,129,1
11,111,2
11,87,2
11,25,1
12,51,19
12,20,9
12,15,4
12,173,12
12,42,14
12,12,5
12,10,8
12,43,18
12,110,2
12,193,4
12,190,7
12,60,3
12,120,10
12,46,8
12,90,5
12,84,1
12,40,13
12,31,5
12,182,2
12,33,1
12,111,3
12,71,2
12,180,4
12,112,6
12,11,1
12,125,2
12,100,3
12,181,6
12,24,2
12,50,1
12,172,3
12,13,3
12,35,1
12,36,10
12,130,3
12,17,3
12,81,1
12,80,2
12,57,5
13,42,12
13,43,10
13,90,11
13,20,21
13,16,1
13,75,1
13,36,5
13,40,25
13,193,6
13,113,1
13,10,19
13,17,3
13,15,4
13,190,13
13,46,10
13,172,2
13,51,16
13,12,1
13,11,2
13,182,5
13,112,6
13,180,9
13,84,6
13,114,3
13,100,6
13,81,4
13,173,9
13,83,4
13,161,3
13,50,2
13,71,10
13,120,7
13,13,1
13,138,1
13,18,1
13,73,1
13,70,2
13,111,1
13,60,3
13,110,5
13,115,1
13,19,2
13,35,1
13,23,1
13,24,1
13,30,5
13,163,3
13,141,4
13,101,1
13,130,1
13,202,1
14,51,19
14,10,10
14,40,9
14,71,4
14,36,18
14,20,8
14,87,1
14,72,1
14,80,4
14,15,1
14,61,6
14,30,3
14,60,5
14,114,2
14,110,2
14,180,5
14,43,8
14,42,8
14,46,7
14,173,3
14,81,2
14,31,1
14,100,5
14,161,1
14,182,1
14,90,4
14,70,2
14,83,3
14,12,2
14,24,2
14,111,1
14,145,1
14,193,2
14,130,2
14,160,1
14,13,1
14,112,2
14,57,3
14,50,1
15,51,8
15,43,9
15,42,7
15,14,1
15,110,2
15,120,7
15,50,1
15,160,1
15,172,1
15,180,2
15,13,2
15,70,1
15,33,1
15,124,1
15,20,7
15,12,1
15,55,1
15,40,8
15,80,1
15,112,3
15,111,2
15,190,3
15,30,3
15,84,2
15,10,3
15,24,1
15,90,3
15,11,2
15,52,1
15,75,1
15,46,1
15,71,1
15,138,1
15,193,2
16,84,1
16,51,5
16,13,1
16,46,2
16,173,2
16,70,2
16,10,3
16,20,7
16,24,1
16,43,3
16,42,2
16,100,2
16,114,1
16,128,1
16,17,3
16,60,1
16,190,1
16,40,2
16,120,1
17,90,2
17,42,8
17,173,6
17,87,2
17,43,9
17,36,3
17,12,12
17,130,1
17,20,19
17,10,18
17,51,23
17,112,11
17,84,6
17,30,4
17,110,14
17,60,4
17,138,1
17,52,4
17,172,10
17,193,8
17,101,1
17,13,5
17,190,7
17,120,11
17,127,2
17,61,2
17,40,10
17,81,6
17,100,7
17,191,2
17,180,4
17,160,2
17,129,1
17,174,1
17,23,3
17,53,2
17,46,7
17,192,1
17,57,6
17,70,2
17,72,1
17,24,1
17,11,1
17,124,2
17,111,1
17,91,1
17,14,1
18,111,2
18,180,4
18,20,12
18,42,11
18,110,11
18,173,5
18,160,1
18,10,14
18,30,4
18,83,1
18,43,13
18,172,5
18,12,5
18,52,2
18,124,5
18,60,8
18,87,1
18,90,1
18,112,4
18,33,2
18,193,2
18,46,14
18,50,2
18,182,3
18,21,2
18,186,1
18,190,9
18,51,18
18,70,1
18,40,4
18,100,2
18,71,3
18,15,2
18,13,10
18,120,8
18,91,1
18,127,1
18,84,4
18,25,1
18,80,4
18,115,1
18,14,3
18,125,1
18,36,2
18,81,3
18,31,2
18,138,3
19,51,15
19,71,5
19,10,10
19,70,1
19,20,12
19,42,13
19,13,3
19,12,2
19,43,13
19,173,7
19,190,4
19,84,6
19,80,1
19,46,3
19,114,1
19,15,1
19,174,4
19,180,2
19,192,1
19,23,3
19,120,2
19,73,2
19,40,1
19,14,2
19,30,2
19,111,1
19,100,2
19,127,1
19,130,1
19,36,3
19,90,1
19,172,1
19,83,1
19,112,1
19,125,1
19,31,1
19,186,1
19,124,1
19,81,2
19,11,1
20,51,7
20,20,16
20,127,2
20,180,5
20,130,2
20,36,5
20,40,13
20,71,2
20,111,2
20,194,2
20,81,1
20,120,8
20,42,9
20,43,10
20,10,14
20,114,1
20,90,9
20,172,4
20,193,9
20,101,1
20,112,7
20,22,1
20,46,3
20,50,5
20,15,2
20,80,1
20,141,3
20,190,3
20,33,2
20,173,5
20,60,2
20,24,3
20,83,2
20,104,1
20,30,4
20,110,1
20,70,1
20,84,3
20,100,2
20,166,2
20,87,1
20,12,4
20,160,1
20,128,1
20,31,3
20,44,2
20,17,2
20,182,3
20,138,1
20,14,1
20,124,1
20,129,1
20,13,1
21,174,2
21,180,7
21,80,1
21,190,6
21,20,7
21,120,2
21,193,3
21,10,12
21,17,2
21,43,17
21,13,4
21,40,10
21,42,12
21,112,10
21,173,15
21,15,1
21,12,4
21,110,6
21,100,2
21,46,4
21,172,1
21,50,4
21,60,4
21,30,6
21,111,1
21,84,8
21,14,1
21,51,14
21,61,1
21,36,1
21,41,2
21,26,2
21,154,1
21,33,1
21,72,1
21,25,1
21,70,2
21,90,3
21,171,1
21,142,1
21,143,1
22,40,5
22,10,3
22,151,1
22,152,1
22,192,1
22,52,1
22,30,5
22,13,2
22,51,12
22,20,8
22,190,6
22,84,1
22,80,2
22,12,2
22,193,2
22,130,2
22,154,1
22,42,3
22,43,3
22,74,2
22,112,2
22,173,1
22,73,1
22,182,1
22,111,1
22,15,1
22,100,3
22,11,1
22,110,2
22,114,1
23,10,2
23,30,1
23,42,9
23,43,10
23,173,2
23,112,4
23,111,3
23,190,5
23,20,5
23,141,7
23,100,2
23,15,3
23,33,1
23,90,1
23,160,2
23,14,1
23,193,2
23,73,3
23,13,1
23,120,1
23,51,1
24,42,6
24,43,8
24,160,2
24,30,6
24,173,10
24,51,18
24,71,8
24,36,7
24,17,1
24,111,3
24,40,7
24,13,2
24,20,19
24,10,19
24,46,5
24,120,3
24,70,2
24,190,7
24,129,2
24,182,4
24,180,4
24,60,3
24,112,6
24,186,3
24,133,1
24,193,6
24,125,1
24,90,2
25,112,5
25,71,5
25,42,12
25,90,8
25,190,7
25,193,9
25,14,1
25,20,15
25,173,2
25,10,14
25,172,4
25,51,11
25,43,9
25,192,2
25,84,2
25,46,6
25,36,3
25,110,3
25,40,11
25,61,1
25,83,1
25,30,2
25,80,3
25,129,2
25,23,1
25,70,2
25,60,1
25,182,3
25,128,1
25,13,1
25,87,1
25,131,1
25,120,3
25,33,1
25,11,1
25,111,1
25,31,1
25,125,1
26,190,9
26,43,13
26,120,5
26,173,9
26,193,5
26,51,16
26,90,2
26,17,1
26,23,1
26,110,2
26,40,10
26,20,9
26,42,13
26,30,4
26,10,12
26,192,2
26,80,4
26,71,1
26,13,6
26,138,1
26,33,1
26,160,1
26,172,3
26,46,1
26,35,1
26,81,1
26,84,1
26,130,1
26,70,2
26,134,3
26,112,2
26,83,3
26,114,1
26,36,8
26,11,2
27,192,3
27,153,1
27,51,15
27,193,9
27,33,1
27,13,4
27,36,8
27,40,10
27,163,1
27,173,7
27,43,13
27,42,13
27,12,1
27,20,5
27,73,1
27,138,1
27,90,8
27,112,1
27,24,1
27,190,8
27,10,5
27,182,1
27,11,1
27,124,1
27,172,3
27,170,1
27,186,1
27,16,2
27,84,3
27,50,2
27,111,1
27,130,2
27,128,1
27,110,1
27,83,1
27,120,2
27,46,5
27,180,3
27,30,1
27,171,1
28,20,11
28,14,2
28,32,1
28,10,11
28,71,5
28,60,2
28,40,7
28,50,1
28,12,3
28,43,10
28,42,16
28,173,13
28,182,2
28,36,9
28,70,2
28,190,17
28,111,2
28,100,3
28,51,3
28,194,2
28,193,1
28,26,1
28,31,1
28,166,1
28,131,1
28,172,1
28,83,5
28,15,4
28,46,8
28,110,2
28,33,1
28,17,1
28,133,3
28,112,4
28,160,1
28,120,6
28,180,1
28,57,2
28,30,1
28,141,2
28,90,3
28,116,1
28,80,1
29,193,5
29,173,10
29,43,4
29,190,5
29,31,1
29,100,1
29,90,14
29,111,6
29,110,2
29,120,2
29,51,5
29,52,1
29,57,2
29,15,3
29,10,3
29,13,1
29,36,1
29,20,8
29,141,1
29,84,2
29,129,1
29,42,2
29,60,3
29,12,1
29,33,1
29,40,2
30,42,7
30,43,8
30,20,1
30,10,5
30,70,1
30,13,4
30,90,4
30,110,1
30,138,1
30,173,5
30,21,1
30,152,1
30,180,1
30,40,1
30,192,1
30,84,1
30,30,1
30,172,2
30,80,1
