SOURCEURL,Actor1Code,Actor1Name,Actor1EthnicCode,Actor2Code,Actor2Name,EventCode,EventRootCode,EventBaseCode,GoldsteinScale,AvgTone
https://www.latinpost.com/articles/160730/20230821/maui-wildfire-update-joe-biden-heads-hawaii-complaints-response.htm,"[nan, 'USA', 'CVL', 'CVL', 'GOV', 'GOV', nan, 'CVL', 'ELI']","[nan, 'UNITED STATES', 'RESIDENTS', 'RESIDENTS', 'PRESIDENT', 'PRESIDENT', nan, 'RESIDENTS', 'FIRST LADY']","[nan, nan, nan, nan, nan, nan, nan, nan, nan]","['CVL', 'CVL', nan, 'USA', nan, nan, 'ELI', 'USA', nan]","['RESIDENTS', 'RESIDENTS', nan, 'UNITED STATES', nan, nan, 'FIRST LADY', 'UNITED STATES', nan]","[32, 43, 43, 32, 19, 19, 43, 42, 42]","[3, 4, 4, 3, 1, 1, 4, 4, 4]","[32, 43, 43, 32, 19, 19, 43, 42, 42]","[4.5, 2.8, 2.8, 4.5, 3.4, 3.4, 2.8, 1.9, 1.9]","[-4.50885668276973, -4.45545548738633, -3.38995902699128, -4.50885668276973, -4.50885668276973, -4.50885668276973, -4.36486435307553, -4.45545548738633, -4.36486435307553]"
https://www.latinpost.com/articles/160744/20230822/maui-wildfire-update-joe-bidens-insensitive-jokes-sparks-criticisms-anger.htm,"['GOV', 'MED', 'MED', 'GOV', 'USAGOV', 'USAGOV']","['PRESIDENT', 'MEDIA', 'MEDIA', 'PRESIDENT', 'UNITED STATES', 'UNITED STATES']","[nan, nan, nan, nan, nan, nan]","['USA', nan, nan, 'USA', 'GOV', 'GOV']","['UNITED STATES', nan, nan, 'UNITED STATES', 'GOVERNMENT', 'GOVERNMENT']","[60, 11, 14, 30, 30, 60]","[6, 1, 1, 3, 3, 6]","[60, 11, 14, 30, 30, 60]","[6.0, -0.1, 0.0, 4.0, 4.0, 6.0]","[-4.04624277456647, -4.04624277456647, -4.04624277456647, -2.45415587004186, -4.04624277456647, -4.04624277456647]"
https://www.latinpost.com/articles/160778/20230825/maui-wildfire-update-list-388-people-unaccounted-released.htm,['CVL'],['RESIDENTS'],[nan],['BUS'],['INVESTOR'],[112],[11],[112],[-2.0],[-3.96341463414634]
https://www.lawofficer.com/honolulu-motor-officer-bill-sapolu-dies-following-crash/,['USACOP'],['UNITED STATES'],[nan],[nan],[nan],[60],[6],[60],[6.0],[-1.60919540229885]
https://www.lawofficer.com/twa-pilot-unsung-hero-during-9-11/,"[nan, 'HLH', 'USA', 'MNCUSA']","[nan, 'NURSE', 'HAWAII', 'BOEING']","[nan, nan, nan, nan]","['MNCUSA', 'USA', 'HLH', nan]","['BOEING', 'HAWAII', 'NURSE', nan]","[43, 43, 42, 42]","[4, 4, 4, 4]","[43, 43, 42, 42]","[2.8, 2.8, 1.9, 1.9]","[-3.35689045936396, -3.35689045936396, -3.35689045936396, -3.35689045936396]"
https://www.lbc.co.uk/news/hawaii-wildfires-aftermath/,['USA'],['UNITED STATES'],[nan],['USAGOV'],['UNITED STATES'],[42],[4],[42],[1.9],[-8.16326530612245]
https://www.lbc.co.uk/news/hawaii-wildfires-death-toll-continue-to-rise/,"['CVL', 'USAGOV', 'USAGOV', 'CVL', 'GOV']","['TOURIST', 'JOE BIDEN', 'UNITED STATES', 'TOURIST', 'STATE GOVERNOR']","[nan, nan, nan, nan, nan]","['GOV', nan, 'CVL', 'USAGOV', 'CVL']","['STATE GOVERNOR', nan, 'TOURIST', 'UNITED STATES', 'TOURIST']","[42, 71, 43, 42, 43]","[4, 7, 4, 4, 4]","[42, 71, 43, 42, 43]","[1.9, 7.4, 2.8, 1.9, 2.8]","[-7.183552889398, -6.20384047267356, -6.20384047267356, -6.20384047267356, -7.183552889398]"
https://www.lbc.co.uk/news/hawaii-wildfires-death-toll/,[nan],[nan],[nan],['MIL'],['COAST GUARD'],[80],[8],[80],[5.0],[-5.06440163885505]
https://www.lbc.co.uk/news/mick-fleetwood-restaurant-destroyed-hawaii-wildfires/,"['JUD', 'USA']","['ADVOCATE', 'UNITED STATES']","[nan, nan]","['USA', 'JUD']","['HAWAII', 'ADVOCATE']","[138, 138]","[13, 13]","[138, 138]","[-7.0, -7.0]","[-5.36277602523659, -5.36277602523659]"
https://www.lbc.co.uk/news/stevie-nicks-criticised-twitter-post-maui-fires/,"['USA', 'idg']","['UNITED STATES', 'INDIGENOUS']","[nan, 'idg']","['MED', nan]","['MEDIA', nan]","[111, 1712]","[11, 17]","[111, 171]","[-2.0, -9.2]","[-2.17391304347826, -2.17391304347826]"
